index,C00,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C68,C69,C70,C71,C72,C73,C74,C75,C76,C77,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87,C88,C89,C90,C91,C92,C93,C94,C95,C96,C97,C98,C99
1971,81.1737,35.3882,83.3722,39.1466,78.0696,34.7579,72.8767,28.3252,75.9430,29.1020,72.1195,23.6017,77.2429,27.5823,75.3405,25.4909,86.4908,19.9754,90.5433,36.9409,77.2885,38.5960,80.6228,32.4348,80.1925,39.2428,84.7625,25.9626,82.8777,35.4506,75.3626,29.6366,84.1196,31.2377,78.3540,28.8386,84.8415,28.1560,72.3845,36.0463,82.1332,36.0183,84.7370,39.9445,76.6034,31.0972,77.1938,35.6889,77.5140,18.8306,81.4934,36.7112,79.5221,31.3043,65.1506,26.0621,82.2234,28.2818,78.5605,29.9154,79.9912,27.4289,78.2298,31.5458,67.3645,30.9018,86.4080,30.7102,74.2660,33.7657,79.4384,33.0661,84.7735,32.1300,78.2692,30.4596,75.6628,40.2797,82.9563,25.3271,67.5050,29.6154,72.3857,28.9986,76.4886,38.1295,87.5733,25.5906,79.3936,40.6923,82.9104,33.2108,73.4159,27.9027,90.7011,35.8703,85.5704,29.0231,79.3581,18.6704
1972,81.4131,35.5690,83.0990,39.0226,77.7881,34.8616,72.6352,28.1472,75.6472,29.0521,72.0262,23.8868,77.2415,27.8823,75.3703,25.1923,86.2153,19.8566,90.5022,37.2381,77.4871,38.3712,80.9126,32.3572,80.4901,39.2810,85.0624,25.9547,82.6817,35.6778,75.3056,29.9311,84.0250,30.9530,78.1599,29.0673,85.0995,28.3093,72.6293,36.2197,82.4055,35.8922,85.0350,39.9097,76.8928,31.0179,77.2196,35.9878,77.8110,18.8724,81.7933,36.7044,79.7484,31.5013,65.0911,26.3562,82.4626,28.1007,78.6985,29.6490,79.8126,27.6700,78.1817,31.8419,67.5543,30.6696,86.5358,30.9816,74.5214,33.9230,79.5667,32.7950,84.8510,32.4199,78.5661,30.4166,75.8702,40.4964,82.6572,25.3046,67.5910,29.9028,72.6836,28.9632,76.7085,38.3337,87.3516,25.3884,79.6776,40.7890,82.9956,32.9231,73.4455,27.6042,90.7379,36.1680,85.3636,28.8058,79.6484,18.7460
1973,81.6674,35.7282,82.8377,38.8752,77.4987,34.9404,72.3791,27.9909,75.3568,28.9766,71.9580,24.1789,77.2663,28.1813,75.4260,24.8976,85.9305,19.7623,90.4353,37.5305,77.7046,38.1645,81.1945,32.2545,80.7899,39.2930,85.3618,25.9730,82.5064,35.9212,75.2232,30.2196,83.9059,30.6777,77.9466,29.2783,85.3697,28.4394,72.8883,36.3711,82.6877,35.7904,85.3288,39.8491,77.1741,30.9138,77.2714,36.2833,78.1033,18.9399,82.0915,36.6714,79.9909,31.6779,65.0574,26.6543,82.7166,27.9410,78.8591,29.3956,79.6557,27.9257,78.1596,32.1411,67.7638,30.4548,86.6395,31.2631,74.7896,34.0575,79.6709,32.5136,84.9029,32.7154,78.8657,30.3996,76.0957,40.6943,82.3572,25.3082,67.7017,30.1816,72.9834,28.9538,76.9096,38.5562,87.1131,25.2064,79.9689,40.8606,83.1056,32.6440,73.5011,27.3094,90.7487,36.4678,85.1386,28.6073,79.9311,18.8466
1974,81.9068,35.9090,82.5902,38.7057,77.2034,34.9937,72.1376,27.8129,75.0610,28.9267,71.9156,24.4759,77.3170,28.4769,75.5072,24.6088,85.6386,19.6931,90.3432,37.8160,77.9392,37.9775,81.4663,32.1277,81.0895,39.2789,85.6585,26.0173,82.3529,36.1789,75.1663,30.5141,83.7633,30.4137,77.7157,29.4699,85.6503,28.5455,73.1595,36.4993,82.9599,35.6644,85.6163,39.7632,77.4453,30.7855,77.3487,36.5731,78.3887,19.0326,82.3914,36.6645,80.2479,31.8327,65.0499,26.9542,82.9835,27.8042,79.0413,29.1573,79.5217,28.1941,78.1637,32.4410,67.9911,30.2590,86.7183,31.5525,75.0685,34.1681,79.7502,32.2243,84.9288,33.0142,79.1655,30.4088,76.3376,40.8717,82.0587,25.3380,67.8364,30.4497,73.2830,28.9706,77.0907,38.7955,86.8597,25.0458,80.2654,40.9065,83.1908,32.3564,73.5821,27.0205,90.7333,36.7674,84.8972,28.4291,80.2039,18.9715
1975,82.1610,36.0683,82.3584,38.5152,76.9047,35.0210,71.9126,27.6146,74.7620,28.9028,71.8992,24.7755,77.3476,28.7754,75.6132,24.3281,85.3418,19.6496,90.2265,38.0924,78.1567,37.7709,81.7261,31.9777,81.3868,39.2387,85.9503,26.0873,82.2224,36.4491,75.1352,30.8125,83.5982,30.1632,77.5025,29.6809,85.9391,28.6268,73.4408,36.6034,83.2201,35.5151,85.8951,39.6525,77.7042,30.6340,77.4510,36.8552,78.6648,19.1498,82.6908,36.6838,80.5174,31.9645,65.0686,27.2536,83.2614,27.6911,79.2435,28.9357,79.4116,28.4732,78.1938,32.7395,68.2005,30.0442,86.7716,31.8478,75.3559,34.2540,79.8040,31.9292,84.9286,33.3142,79.4640,30.4386,76.5940,41.0274,81.7639,25.3937,67.9471,30.7286,73.5799,29.0135,77.2918,39.0180,86.5933,24.9080,80.5647,40.9264,83.2506,32.0624,73.6881,26.7398,90.6918,37.0645,84.6413,28.2727,80.4647,19.1196
1976,82.4281,36.2048,82.1441,38.3052,76.6095,35.0743,71.7057,27.3974,74.4620,28.9050,71.9090,25.0753,77.3520,29.0754,75.7433,24.0578,85.0423,19.6322,90.0862,38.3576,78.3553,37.5460,81.9719,31.8056,81.6795,39.1728,86.2348,26.1824,82.0689,36.7068,75.1303,31.1125,83.4119,29.9281,77.2716,29.8725,86.2197,28.7329,73.7302,36.6826,83.4664,35.3437,86.1632,39.5180,77.9754,30.5057,77.5776,37.1272,78.9297,19.2907,82.9873,36.7291,80.7973,32.0723,65.1132,27.5503,83.5481,27.6026,79.4643,28.7326,79.2775,28.7416,78.2499,33.0342,68.3904,29.8119,86.7989,32.1465,75.6497,34.3145,79.8319,31.6305,84.9022,33.6131,79.7619,30.4743,76.8630,41.1602,81.4751,25.4749,68.0331,31.0160,73.8719,29.0821,77.5117,39.2222,86.3158,24.7939,80.8647,40.9202,83.2846,31.7643,73.8180,26.4694,90.6246,37.3569,84.3726,28.1392,80.7117,19.2899
1977,82.7062,36.3175,81.9490,38.0774,76.3107,35.1017,71.5185,27.1629,74.1629,28.8811,71.9449,25.3732,77.3826,29.3738,75.8965,23.7999,84.7424,19.6409,89.9234,38.6096,78.5728,37.3394,82.2017,31.6128,81.9768,39.1326,86.5099,26.3020,81.8936,36.9502,75.1515,31.4117,83.2058,29.7101,77.0249,30.0432,86.4900,28.8631,74.0254,36.7363,83.6967,35.1515,86.4186,39.3605,78.2567,30.4015,77.6799,37.4092,79.1813,19.4541,83.2788,36.8001,81.0856,32.1553,65.1836,27.8419,83.8259,27.4895,79.7019,28.5494,79.1207,28.9973,78.3314,33.3229,68.5998,29.5971,86.8001,32.4465,75.9477,34.3492,79.8857,31.3353,84.8499,33.9085,80.0592,30.5145,77.1426,41.2689,81.1944,25.5810,68.1439,31.2948,74.1569,29.1758,77.7484,39.4064,86.0295,24.7044,81.1629,40.8878,83.2924,31.4644,73.9711,26.2114,90.5321,37.6423,84.0933,28.0296,80.9429,19.4811
1978,82.9930,36.4055,81.7744,37.8334,76.0155,35.1550,71.3524,26.9131,73.8671,28.8312,72.0066,25.6667,77.4390,29.6684,76.0716,23.5563,84.4444,19.6758,89.7392,38.8463,78.8074,37.1524,82.4138,31.4006,82.2695,39.0667,86.7736,26.4451,81.6976,37.1774,75.1988,31.7080,82.9815,29.5109,76.7941,30.2348,86.7479,29.0163,74.3241,36.7640,83.9094,34.9399,86.6593,39.1815,78.5279,30.2732,77.7572,37.6990,79.4177,19.6388,83.5630,36.8962,81.3800,32.2129,65.2791,28.1263,84.0929,27.3527,79.9446,28.3731,78.9421,29.2383,78.4378,33.6034,68.8271,29.4014,86.7751,32.7455,76.2476,34.3578,79.9135,31.0366,84.7721,34.1982,80.3589,30.5287,77.4306,41.3529,80.9241,25.7111,68.2785,31.5629,74.4326,29.2941,78.0003,39.5693,85.7364,24.6402,81.4572,40.8296,83.2741,31.1650,74.1460,25.9677,90.4152,37.9186,83.8056,27.9448,81.1565,19.6917
1979,83.2863,36.4682,81.5792,37.6056,75.7260,35.2338,71.2088,26.6497,73.5768,28.7557,72.0936,25.9538,77.5210,29.9570,76.2672,23.3288,84.1506,19.7364,89.5350,39.0662,79.0248,36.9458,82.6066,31.1708,82.5553,38.9755,87.0237,26.6107,81.4827,37.3867,75.2716,31.9990,82.7407,29.3319,76.5713,30.4357,86.9915,29.1915,74.6241,36.7656,84.1029,34.7106,86.8835,38.9821,78.8093,30.1691,77.8595,37.9811,79.6371,19.8434,83.8377,37.0168,81.6784,32.2445,65.3990,28.4013,84.3469,27.1930,80.2017,28.2185,78.7852,29.4940,78.5683,33.8736,69.0707,29.2262,86.7242,33.0411,76.5471,34.3402,79.9152,30.7366,84.6693,34.4800,80.6586,30.5167,77.7248,41.4115,80.6662,25.8642,68.4360,31.8182,74.6970,29.4359,78.2655,39.7096,85.4389,24.6018,81.7453,40.7459,83.2820,30.8651,74.3415,25.7402,90.2746,38.1836,83.5115,27.8854,81.3510,19.9202
1980,83.5841,36.5051,81.3650,37.3956,75.4308,35.2870,71.0886,26.3748,73.2809,28.7058,72.2054,26.2322,77.6277,30.2374,76.4820,23.1193,83.8632,19.8225,89.3125,39.2674,79.2235,36.7209,82.7786,30.9250,82.8320,38.8598,87.2585,26.7974,81.2503,37.5764,75.3696,32.2826,82.4852,29.1747,76.3669,30.6553,87.2189,29.3872,74.9231,36.7411,84.2756,34.4654,87.0894,38.7639,79.0986,30.0898,77.9860,38.2531,79.8378,20.0663,84.1009,37.1608,81.9783,32.2501,65.5424,28.6648,84.6139,27.0562,80.4713,28.0869,78.6066,29.7351,78.7218,34.1314,69.3285,29.0729,86.6477,33.3312,76.8439,34.2965,79.8908,30.4376,84.5915,34.7698,80.9562,30.4786,78.0231,41.4443,80.4225,26.0393,68.6151,32.0589,74.9727,29.5542,78.5419,39.8263,85.1391,24.5894,82.0250,40.6374,83.3159,30.5670,74.5561,25.5305,90.1114,38.4353,83.2134,27.8518,81.5248,20.1647
1981,83.8839,36.5159,81.1698,37.1678,75.1320,35.3144,70.9929,26.0905,72.9819,28.6819,72.3410,26.4999,77.7585,30.5074,76.7141,22.9293,83.5844,19.9332,89.0733,39.4484,79.4017,36.4796,82.9286,30.6652,83.0977,38.7204,87.4762,27.0039,81.0353,37.7856,75.4919,32.5565,82.2170,29.0403,76.1824,30.8919,87.4284,29.6019,75.2188,36.6906,84.4263,34.2060,87.2756,38.5287,79.3937,30.0361,78.1358,38.5130,80.0183,20.3059,84.3505,37.3272,82.2776,32.2295,65.7083,28.9147,84.8917,26.9431,80.7514,27.9794,78.4077,29.9597,78.8971,34.3748,69.5988,28.9426,86.5462,33.6135,77.1358,34.2272,79.8925,30.1376,84.5392,35.0652,81.2559,30.4666,78.3230,41.4509,80.1951,26.2349,68.8146,32.2830,75.2540,29.6585,78.8274,39.9184,84.8395,24.6032,82.2942,40.5050,83.3757,30.2730,74.7882,25.3404,89.9269,38.6719,82.9135,27.8444,81.6766,20.4234
1982,84.1835,36.5005,80.9952,36.9238,74.8320,35.3156,70.9223,25.7989,72.6819,28.6841,72.4994,26.7546,77.8653,30.7877,76.9620,22.7603,83.3164,20.0679,88.8192,39.6079,79.5583,36.2237,83.0554,30.3933,83.3501,38.5583,87.6750,27.2286,80.8394,38.0128,75.6376,32.8187,81.9381,28.9298,76.0192,31.1436,87.6183,29.8341,75.5090,36.6145,84.5539,33.9344,87.4405,38.2781,79.6831,29.9568,78.3076,38.7590,80.1773,20.5604,84.5847,37.5147,82.5740,32.1829,65.8953,29.1493,85.1784,26.8546,81.0397,27.8966,78.1899,30.1660,79.0930,34.6020,69.8794,28.8364,86.4204,33.8859,77.4205,34.1327,79.9204,29.8389,84.5128,35.3640,81.5556,30.4808,78.6223,41.4313,79.9856,26.4496,69.0328,32.4889,75.5433,29.7378,79.1198,39.9853,84.5421,24.6431,82.5508,40.3496,83.4610,29.9854,75.0359,25.1712,89.7225,38.8915,82.6141,27.8631,81.8053,20.6944
1983,84.4806,36.4591,80.8299,36.6734,74.5331,35.2907,70.8774,25.5023,72.3832,28.7125,72.6794,26.9946,77.9472,31.0763,77.2236,22.6135,83.0610,20.2254,88.5522,39.7447,79.6919,35.9551,83.1580,30.1114,83.5875,38.3749,87.8535,27.4697,80.6244,38.2221,75.8056,33.0673,81.6506,28.8441,75.8786,31.4086,87.7873,30.0820,75.7914,36.5134,84.6573,33.6528,87.5829,38.0141,79.9782,29.9031,78.5002,38.9890,80.3135,20.8277,84.8343,37.6811,82.8651,32.1106,66.1020,29.3667,85.4717,26.7915,81.3342,27.8393,77.9551,30.3527,79.3080,34.8112,70.1681,28.7551,86.2715,34.1463,77.6959,34.0137,79.9742,29.5438,84.4605,35.6594,81.8529,30.5211,78.9189,41.3857,79.7956,26.6818,69.2681,32.6749,75.8350,29.8078,79.4170,40.0265,84.2494,24.7088,82.7929,40.1725,83.5709,29.7063,75.2975,25.0243,89.4998,39.0925,82.3174,27.9078,81.9099,20.9756
1984,84.7802,36.4438,80.6642,36.4234,74.2374,35.2398,70.8585,25.2029,72.0882,28.7668,72.8796,27.2180,78.0037,31.3710,77.4970,22.4900,82.8204,20.4046,88.2742,39.8576,79.8017,35.6759,83.2356,29.8216,83.8080,38.1714,88.0102,27.7255,80.3920,38.4118,75.9946,33.3002,81.3567,28.7837,75.7616,31.6849,87.9341,30.3437,76.0640,36.3880,84.7357,33.3632,87.7019,37.7386,80.2769,29.8752,78.7121,39.2013,80.4258,21.1058,85.0975,37.8251,83.1489,32.0132,66.3269,29.5653,85.7693,26.7542,81.6226,27.7566,77.7048,30.5181,79.5404,35.0009,70.4629,28.6992,86.1004,34.3927,77.9599,33.8712,80.0020,29.2451,84.3827,35.9491,82.1456,30.5871,79.2103,41.3145,79.6265,26.9296,69.5187,32.8398,76.1317,29.8521,79.7166,40.0416,83.9635,24.7997,83.0187,39.9749,83.7048,29.4378,75.5709,24.9007,89.2604,39.2732,82.0258,27.9782,81.9896,21.2648
1985,85.0800,36.4546,80.5209,36.1598,73.9473,35.1633,70.8658,24.9030,71.7990,28.8466,73.0985,27.4231,78.0856,31.6596,77.7802,22.3909,82.5963,20.6040,87.9875,39.9459,79.9353,35.4073,83.2876,29.5261,84.0099,37.9496,88.1441,27.9940,80.1439,38.5805,76.2033,33.5158,81.0587,28.7491,75.6692,31.9703,88.0574,30.6171,76.3246,36.2394,84.7886,33.0679,87.7963,37.4539,80.5769,29.8736,78.9417,39.3944,80.5135,21.3927,85.3722,37.9456,83.4231,31.8915,66.5683,29.7434,86.0691,26.7430,81.9026,27.6490,77.4411,30.6611,79.7885,35.1697,70.7614,28.6693,85.9084,34.6233,78.2104,33.7062,80.0037,28.9451,84.2799,36.2310,82.4313,30.6783,79.4944,41.2181,79.4797,27.1912,69.7828,32.9822,76.4234,29.9221,80.0164,40.0305,83.6866,24.9152,83.2264,39.7584,83.8615,29.1820,75.8539,24.8014,89.0061,39.4324,81.7414,28.0738,82.0438,21.5599
1986,85.3777,36.4915,80.4011,35.8848,73.6650,35.0618,70.8992,24.6048,71.5179,28.9513,73.3345,27.6084,78.1924,31.9399,78.0709,22.3168,82.3904,20.8222,87.6942,40.0089,80.0451,35.1281,83.3138,29.2273,84.1918,37.7109,88.2541,28.2731,79.8821,38.7270,76.4299,33.7124,80.7589,28.7407,75.6020,32.2626,88.1565,30.9003,76.5713,36.0687,84.8156,32.7692,87.8656,37.1620,80.8759,29.8981,79.1873,39.5667,80.5759,21.6862,85.6564,38.0418,83.6856,31.7463,66.8242,29.8999,86.3688,26.7579,82.1722,27.5174,77.1908,30.8265,80.0503,35.3162,71.0614,28.6654,85.6971,34.8363,78.4457,33.5200,80.0316,28.6464,84.1529,36.5028,82.7081,30.7941,79.7690,41.0973,79.3562,27.4647,70.0582,33.1010,76.7079,30.0173,80.3141,39.9934,83.4209,25.0544,83.4144,39.5246,84.0400,28.9409,76.1446,24.7272,88.7389,39.5689,81.4665,28.1938,82.0721,21.8585
1987,85.6771,36.5114,80.3057,35.6003,73.3926,34.9361,70.9584,24.3108,71.2469,29.0801,73.5799,27.7809,78.3232,32.2099,78.3669,22.2683,82.2044,21.0576,87.3965,40.0461,80.1300,34.8404,83.3137,28.9273,84.3521,37.4574,88.3393,28.5607,79.6085,38.8501,76.6728,33.8885,80.4594,28.7584,75.5605,32.5598,88.2305,31.1910,76.8021,35.8771,84.8164,32.4692,87.9091,36.8652,81.1717,29.9485,79.4469,39.7170,80.6124,21.9839,85.9479,38.1127,83.9345,31.5788,67.0929,30.0335,86.6660,26.7989,82.4294,27.3629,76.9559,31.0132,80.2983,35.4849,71.3599,28.6355,85.4681,35.0300,78.6638,33.3140,80.0333,28.3464,84.0501,36.7846,82.9737,30.9336,80.0320,40.9531,79.2571,27.7478,70.3430,33.1954,76.9997,30.0873,80.6074,39.9304,83.1683,25.2162,83.5813,39.2753,84.2388,28.7162,76.4406,24.6786,88.4609,39.6815,81.2030,28.3372,82.0742,22.1585
1988,85.9770,36.5052,80.1859,35.3253,73.1322,34.7872,71.0431,24.0230,70.9882,29.2321,73.8252,27.9537,78.4770,32.4675,78.6661,22.2458,82.0395,21.3082,87.0967,40.0572,80.1896,34.5464,83.2876,28.6284,84.5339,37.2188,88.3992,28.8547,79.3253,38.9489,76.9301,34.0428,80.1626,28.8022,75.5450,32.8594,88.2789,31.4871,77.0154,35.6661,84.7911,32.1702,87.9267,36.5657,81.4619,30.0245,79.6925,39.8893,80.6229,22.2838,86.2444,38.1581,84.1678,31.3903,67.3721,30.1431,86.9584,26.8656,82.6990,27.2313,76.7382,31.2195,80.5601,35.6314,71.6546,28.5796,85.2230,35.2030,78.8631,33.0898,80.0612,28.0477,83.9231,37.0564,83.2261,31.0957,80.2815,40.7865,79.1336,28.0212,70.6349,33.2646,77.2964,30.1316,80.8941,39.8421,82.9307,25.3995,83.7258,39.0125,84.4564,28.5097,76.7398,24.6559,88.1740,39.7695,80.9281,28.4572,82.0502,22.4576
1989,86.2753,36.4728,80.0426,35.0617,72.8858,34.6161,71.1525,23.7436,70.7438,29.4059,74.0545,28.1471,78.6078,32.7374,78.9661,22.2495,81.8972,21.5723,86.7971,40.0421,80.2234,34.2483,83.2354,28.3330,84.7358,36.9969,88.4332,29.1528,79.0345,39.0226,77.1998,34.1740,79.8707,28.8717,75.5557,33.1592,88.3013,31.7862,77.2094,35.4373,84.7919,31.8702,87.9180,36.2658,81.7576,30.0750,79.9522,40.0396,80.6190,22.5837,86.5438,38.1774,84.3839,31.1821,67.6599,30.2280,87.2440,26.9576,82.9790,27.1237,76.5393,31.4441,80.8081,35.8001,71.9434,28.4983,84.9638,35.3541,79.0812,32.8838,80.0629,27.7477,83.7730,37.3161,83.4635,31.2792,80.5155,40.5988,78.9868,28.2828,70.9317,33.3081,77.5881,30.2016,81.1721,39.7292,82.7100,25.6027,83.8469,38.7380,84.6552,28.2850,77.0398,24.6594,87.8807,39.8321,80.6646,28.6007,82.0002,22.7534
1990,86.5696,36.4146,79.8769,34.8117,72.6552,34.4242,71.2859,23.4749,70.5154,29.6005,74.2892,28.3340,78.7146,33.0178,79.2646,22.2793,81.7783,21.8477,86.5000,40.0009,80.2829,33.9543,83.1578,28.0432,84.9176,36.7583,88.4410,29.4527,78.7384,39.0707,77.4800,34.2812,79.5861,28.9663,75.5926,33.4569,88.2976,32.0862,77.3828,35.1925,84.8189,31.5715,87.8833,35.9678,82.0566,30.0994,80.2239,40.1666,80.5890,22.8822,86.8437,38.1705,84.5809,30.9559,67.9539,30.2875,87.5204,27.0741,83.2674,27.0410,76.3607,31.6852,81.0700,35.9466,72.2381,28.4424,84.6924,35.4819,79.3164,32.6976,80.0384,27.4487,83.6007,37.5618,83.6839,31.4827,80.7650,40.4321,78.8634,28.5563,71.2312,33.3256,77.8726,30.2967,81.4391,39.5925,82.5079,25.8244,83.9436,38.4540,84.8336,28.0438,77.3383,24.6891,87.5829,39.8690,80.4147,28.7666,81.9246,23.0437
1991,86.8630,36.3522,79.6900,34.5770,72.4422,34.2129,71.4421,23.2188,70.3049,29.8142,74.5102,28.5368,78.7965,33.3064,79.5593,22.3350,81.6840,22.1325,86.2075,39.9341,80.3679,33.6666,83.0551,27.7613,85.0780,36.5047,88.4228,29.7521,78.4392,39.0928,77.7685,34.3636,79.3107,29.0854,75.6552,33.7503,88.2677,32.3847,77.5769,34.9637,84.8718,31.2762,87.8227,35.6740,82.3566,30.0978,80.5057,40.2695,80.5851,23.1822,87.1419,38.1375,84.7575,30.7134,68.2520,30.3211,87.7857,27.2143,83.5619,26.9837,76.2038,31.9409,81.3435,36.0697,72.5366,28.4125,84.4109,35.5856,79.5670,32.5326,79.9880,27.1530,83.4077,37.7914,83.8858,31.7046,81.0280,40.2879,78.7166,28.8179,71.5311,33.3169,78.1477,30.4163,81.6932,39.4330,82.3259,26.0628,84.0647,38.1795,85.0324,27.8191,77.6331,24.7447,87.2831,39.8797,80.1801,28.9537,81.8315,23.3289
1992,87.1499,36.2645,79.5243,34.3269,72.2484,33.9839,71.6201,22.9773,70.1138,30.0454,74.7461,28.7222,78.8530,33.6010,79.8482,22.4162,81.6148,22.4244,85.9220,39.8420,80.4275,33.3725,82.9283,27.4894,85.2156,36.2381,88.3784,30.0488,78.1392,39.0888,78.0630,34.4206,79.0468,29.2280,75.7432,34.0371,88.2119,32.6795,77.7901,34.7527,84.9502,30.9866,87.7368,35.3866,82.6553,30.0700,80.7775,40.3966,80.5551,23.4807,87.4361,38.0787,84.9123,30.4564,68.5509,30.3471,88.0377,27.3770,83.8502,26.9009,76.0698,32.2093,81.6268,36.1685,72.8366,28.4086,84.1214,35.6644,79.8022,32.3464,79.9121,26.8627,83.1955,38.0034,84.0675,31.9433,81.3027,40.1671,78.5475,29.0657,71.8291,33.2821,78.4114,30.5594,81.9324,39.2520,82.1653,26.3163,84.2093,37.9167,85.2500,27.6126,77.9220,24.8257,86.9835,39.8643,79.9628,29.1605,81.7635,23.6211
1993,87.4280,36.1521,79.3810,34.0634,72.0355,33.7726,71.8185,22.7522,69.9435,30.2925,74.9812,28.9086,78.8835,33.8995,80.1288,22.5223,81.5713,22.7213,85.6456,39.7253,80.4613,33.0744,82.7783,27.2296,85.3295,35.9606,88.3084,30.3405,77.8407,39.0586,78.3614,34.4516,78.7963,29.3931,75.8558,34.3152,88.1307,32.9683,78.0210,34.5611,85.0536,30.7050,87.6261,35.1078,82.9504,30.0162,81.0371,40.5469,80.4992,23.7755,87.7240,37.9944,85.0441,30.1869,68.8509,30.3469,88.2746,27.5611,84.1447,26.8436,75.9597,32.4883,81.9176,36.2423,73.1358,28.4310,83.8262,35.7177,80.0203,32.1405,79.8111,26.5802,82.9655,38.1961,84.2278,32.1969,81.5788,40.0499,78.3575,29.2979,72.1229,33.2214,78.6616,30.7250,82.1550,39.0508,82.0275,26.5827,84.3304,37.6422,85.4848,27.4259,78.2026,24.9316,86.6864,39.8228,79.7643,29.3854,81.7213,23.9181
1994,87.6953,36.0159,79.2612,33.7883,71.8049,33.5807,72.0357,22.5453,69.7955,30.5534,75.2248,29.0836,78.8880,34.1994,80.3991,22.6524,81.5539,23.0208,85.3804,39.5850,80.4689,32.7745,82.6515,26.9578,85.4187,35.6742,88.2133,30.6250,77.5460,39.0025,78.6560,34.5086,78.5612,29.5794,75.9922,34.5823,88.0246,33.2489,78.2342,34.3501,85.1811,30.4334,87.4915,34.8396,83.2398,29.9370,81.2827,40.7192,80.4308,24.0675,88.0035,37.8854,85.1519,29.9069,69.1497,30.3206,88.4945,27.7652,84.4430,26.8122,75.8743,32.7759,82.2137,36.2904,73.4318,28.4793,83.5274,35.7450,80.2196,31.9162,79.6858,26.3076,82.7196,38.3680,84.3654,32.4635,81.8437,39.9090,78.1480,29.5126,72.4103,33.1354,78.8964,30.9117,82.3591,38.8310,81.8669,26.8361,84.4271,37.3582,85.7350,27.2603,78.4730,25.0616,86.3940,39.7556,79.5862,29.6268,81.6880,24.2162
1995,87.9497,35.8569,79.1658,33.5039,71.5584,33.4096,72.2701,22.3581,69.6707,30.8262,75.4769,29.2462,78.9186,34.4979,80.6570,22.8056,81.5444,23.3206,85.1285,39.4221,80.5026,32.4764,82.5489,26.6759,85.4826,35.3810,88.0937,30.9002,77.2573,38.9209,78.9444,34.5910,78.3431,29.7855,76.1514,34.8366,87.8944,33.5192,78.4283,34.1213,85.3318,30.1740,87.3341,34.5842,83.5211,29.8328,81.5123,40.9123,80.3881,24.3645,88.2724,37.7524,85.2349,29.6186,69.4451,30.2683,88.6958,27.9876,84.7430,26.8069,75.8143,33.0699,82.5129,36.3125,73.7226,28.5532,83.2274,35.7462,80.3986,31.6755,79.5373,26.0470,82.4597,38.5178,84.4792,32.7411,82.0953,39.7456,77.9205,29.7082,72.6891,33.0246,79.1466,31.0773,82.5817,38.6298,81.6849,27.0746,84.4987,37.0669,85.9986,27.1172,78.7311,25.2146,86.1086,39.6632,79.4297,29.8828,81.6290,24.5103
1996,88.1893,35.6764,79.0956,33.2122,71.3279,33.2177,72.5200,22.1921,69.5702,31.1089,75.7423,29.3862,78.9750,34.7925,80.9007,22.9806,81.5341,23.6204,84.8917,39.2379,80.5622,32.1824,82.4712,26.3861,85.5208,35.0835,87.9506,31.1638,76.9768,38.8145,79.2246,34.6982,78.1439,30.0098,76.3322,35.0761,87.7412,33.7771,78.6017,33.8765,85.5046,29.9288,87.1550,34.3435,83.7923,29.7045,81.7579,41.0846,80.3714,24.6640,88.5287,37.5965,85.2924,29.3242,69.7349,30.1905,88.8770,28.2267,85.0423,26.8278,75.7802,33.3679,82.8090,36.3606,74.0058,28.6522,82.9285,35.7212,80.5560,31.4201,79.3667,25.8002,82.1878,38.6444,84.5683,33.0275,82.3317,39.5609,77.6769,29.8833,72.9765,32.9386,79.4102,31.2204,82.8209,38.4488,81.4827,27.2963,84.5446,36.7704,86.2737,26.9976,78.9748,25.3896,85.8324,39.5462,79.2962,30.1515,81.5445,24.7982
1997,88.4123,35.4756,79.0511,32.9155,71.1149,33.0064,72.7834,22.0484,69.4947,31.3992,76.0032,29.5342,79.0056,35.0910,81.1586,23.1338,81.5500,23.9200,84.6398,39.0751,80.6472,31.8947,82.3686,26.1042,85.5328,34.7837,87.7850,31.4140,76.7067,38.6841,79.5131,34.7806,77.9650,30.2506,76.5331,35.2988,87.6110,34.0474,78.7531,33.6175,85.6981,29.6995,86.9557,34.1194,84.0513,29.5530,82.0176,41.2349,80.3288,24.9610,88.7704,37.4188,85.3241,29.0259,70.0167,30.0877,89.0366,28.4807,85.3386,26.8746,75.7722,33.6678,83.0998,36.4343,74.2793,28.7755,82.6328,35.6703,80.6905,31.1519,79.2182,25.5396,81.9058,38.7469,84.6322,33.3206,82.5833,39.3975,77.4189,30.0364,73.2703,32.8780,79.6854,31.3400,83.0750,38.2893,81.3007,27.5347,84.5645,36.4711,86.5582,26.9024,79.2328,25.5426,85.5674,39.4056,79.1866,30.4307,81.4694,25.0887
